0.70993E-06 0.12622E-08 0.00000E+01 354762 0 0 31875 0.44880E+11 0.00000E+01 0.70993E-06 0.00000E+01 0.00000E+01 0
1 6.8478e-07 2.0932e-08 1.2027 3.0683e-06 6.8478e-07
2 6.9422e-07 1.2173e-08 0.97566 2.528e-06 6.9422e-07
3 7.0823e-07 7.902e-09 0.87797 1.5701e-06 7.0823e-07
4 7.0015e-07 2.1487e-08 1.2074 3.2074e-06 7.0015e-07
5 7.0472e-07 1.2103e-08 0.95558 2.0741e-06 7.0472e-07
6 7.0834e-07 7.8227e-09 0.86902 2.2213e-06 7.0834e-07
7 7.0354e-07 2.1508e-08 1.2028 3.0852e-06 7.0354e-07
8 7.053e-07 1.2401e-08 0.9783 2.2436e-06 7.053e-07
9 7.1354e-07 7.9781e-09 0.87983 1.7643e-06 7.1354e-07
10 7.1679e-07 1.2228e-08 0.94919 2.2401e-06 7.1679e-07
11 7.1454e-07 7.8752e-09 0.86727 1.6502e-06 7.1454e-07
12 7.0978e-07 5.3009e-09 0.83111 1.5848e-06 7.0978e-07
13 7.0584e-07 2.158e-08 1.2029 3.0219e-06 7.0584e-07
14 7.0026e-07 1.2201e-08 0.96946 2.2988e-06 7.0026e-07
15 7.0911e-07 7.7928e-09 0.86476 1.6615e-06 7.0911e-07
16 7.1696e-07 1.2309e-08 0.95528 2.1595e-06 7.1696e-07
17 7.1872e-07 7.9167e-09 0.86677 1.828e-06 7.1872e-07
18 7.0396e-07 5.3164e-09 0.84043 1.4434e-06 7.0396e-07
19 7.4289e-07 2.2774e-08 1.2061 3.2871e-06 7.4289e-07
20 7.0179e-07 1.209e-08 0.95853 2.0316e-06 7.0179e-07
21 7.1444e-07 7.9857e-09 0.87956 1.8056e-06 7.1444e-07
22 7.2628e-07 1.2475e-08 0.95573 2.6131e-06 7.2628e-07
23 7.2504e-07 7.914e-09 0.85891 1.6985e-06 7.2504e-07
24 7.1795e-07 5.3331e-09 0.82664 1.4111e-06 7.1795e-07
25 7.3968e-07 2.2351e-08 1.1889 3.4466e-06 7.3968e-07
26 6.9511e-07 1.2045e-08 0.96415 2.2165e-06 6.9511e-07
27 7.1096e-07 7.8862e-09 0.87285 1.7362e-06 7.1096e-07
28 6.8912e-07 2.1224e-08 1.2118 3.0495e-06 6.8912e-07
29 7.0869e-07 1.2183e-08 0.95649 1.9396e-06 7.0869e-07
30 6.9951e-07 7.8561e-09 0.88374 1.5523e-06 6.9951e-07
31 7.3122e-07 2.2452e-08 1.2081 3.5039e-06 7.3122e-07
32 7.2029e-07 1.4451e-08 1.1163 2.4239e-05 7.2029e-07
33 7.1168e-07 8.1008e-09 0.89569 1.7606e-06 7.1168e-07
34 6.9642e-07 2.1429e-08 1.2106 2.7963e-06 6.9642e-07
35 7.0295e-07 1.2055e-08 0.95425 2.2298e-06 7.0295e-07
36 6.9868e-07 7.7612e-09 0.87412 1.6634e-06 6.9868e-07
37 7.151e-07 2.198e-08 1.2093 3.2083e-06 7.151e-07
38 7.2208e-07 2.6411e-08 2.0352 7.3165e-05 7.2208e-07
39 7.1979e-07 8.1382e-09 0.88969 1.7667e-06 7.1979e-07
40 7.0837e-07 2.1839e-08 1.213 3.5645e-06 7.0837e-07
41 7.0145e-07 1.2158e-08 0.96438 1.9113e-06 7.0145e-07
42 7.1002e-07 7.8874e-09 0.87413 1.7217e-06 7.1002e-07
43 7.2284e-07 2.1786e-08 1.1858 2.8088e-06 7.2284e-07
44 7.1783e-07 1.2459e-08 0.96573 2.2619e-06 7.1783e-07
45 7.226e-07 8.0027e-09 0.87148 1.6584e-06 7.226e-07
46 7.0242e-07 2.1341e-08 1.1954 2.7567e-06 7.0242e-07
47 6.9312e-07 1.2098e-08 0.9712 2.0086e-06 6.9312e-07
48 7.1482e-07 7.966e-09 0.87691 1.6055e-06 7.1482e-07
