0.16910E-02 0.27295E-05 0.00000E+01 10790180 0 0 114660 0.67746E+08 0.00000E+01 0.16910E-02 0.00000E+01 0.00000E+01 0
1 0.0015942 9.7087e-05 17.225 4.431 0.0015942
2 0.0017124 3.1997e-05 7.4741 1.6829 0.0017124
3 0.0016892 9.582e-06 3.2089 0.27248 0.0016892
4 0.0020181 0.00036034 50.502 27.921 0.0020181
5 0.0016694 3.0632e-05 7.3394 1.2195 0.0016694
6 0.0016619 9.332e-06 3.1765 0.42315 0.0016619
7 0.0017975 0.000109 17.152 6.3008 0.0017975
8 0.001676 2.3742e-05 5.6662 1.2857 0.001676
9 0.0016977 8.3441e-06 2.7802 0.66342 0.0016977
10 0.0017541 7.2994e-05 11.77 2.7516 0.0017541
11 0.0016888 2.1429e-05 5.0758 1.0149 0.0016888
12 0.0016915 7.781e-06 2.6022 0.41767 0.0016915
13 0.0018487 0.00015884 24.302 7.5027 0.0018487
14 0.0016745 3.0099e-05 7.1899 1.2566 0.0016745
15 0.0017171 1.0272e-05 3.3842 0.67137 0.0017171
16 0.0015925 9.1803e-05 16.305 2.6021 0.0015925
17 0.0016268 2.7762e-05 6.8261 0.78162 0.0016268
18 0.0016855 9.708e-06 3.2581 0.37939 0.0016855
19 0.0016222 8.1599e-05 14.228 2.8896 0.0016222
20 0.0017172 2.8597e-05 6.6616 2.8702 0.0017172
21 0.0017067 9.2179e-06 3.0553 1.5548 0.0017067
22 0.0019123 0.00028017 41.439 19.63 0.0019123
23 0.0016953 2.7473e-05 6.4819 1.8093 0.0016953
24 0.0016984 8.5804e-06 2.8579 0.59943 0.0016984
25 0.0016285 0.00012667 22.001 8.1593 0.0016285
26 0.0016871 2.6408e-05 6.2611 1.021 0.0016871
27 0.0016838 8.9643e-06 3.0116 0.41113 0.0016838
28 0.0018931 0.00031873 33.673 8.1104 0.0018931
29 0.0018224 0.00012597 19.552 8.0779 0.0018224
30 0.0016788 2.0253e-05 4.8255 0.89115 0.0016788
31 0.0015917 7.2696e-05 12.918 1.8963 0.0015917
32 0.0016697 2.8742e-05 6.8857 1.4989 0.0016697
33 0.0016853 9.4391e-06 3.1683 0.4143 0.0016853
34 0.0013884 0.00014991 21.595 2.6043 0.0013884
35 0.0017393 8.5983e-05 13.982 3.0347 0.0017393
36 0.0016601 1.8301e-05 4.4096 0.52499 0.0016601
37 0.0016895 7.758e-05 12.988 2.8683 0.0016895
38 0.0017405 2.3024e-05 5.2915 0.81711 0.0017405
39 0.001713 8.7047e-06 2.8746 1.1473 0.001713
40 0.0018038 9.0265e-05 14.154 2.8668 0.0018038
41 0.0017148 2.5751e-05 6.0066 0.89829 0.0017148
42 0.0016937 8.3691e-06 2.7952 0.49439 0.0016937
43 0.0016526 8.0425e-05 13.765 2.9525 0.0016526
44 0.0016666 2.8827e-05 6.9188 2.2683 0.0016666
45 0.0016873 8.3989e-06 2.8158 0.52361 0.0016873
46 0.0016798 9.1973e-05 15.487 2.7986 0.0016798
47 0.0016754 2.5219e-05 6.0209 0.93991 0.0016754
48 0.0016891 9.0621e-06 3.035 0.60774 0.0016891
49 0.0015063 0.00019721 37.03 15.083 0.0015063
50 0.0017025 3.6264e-05 8.5202 2.3347 0.0017025
51 0.0017158 1.142e-05 3.7651 0.82112 0.0017158
52 0.0016787 0.000113 19.039 4.3441 0.0016787
53 0.0017401 3.8048e-05 8.7462 3.6873 0.0017401
54 0.0016849 9.4207e-06 3.163 1.0616 0.0016849
<lo_statistics>
<cumulated_time> 352.775634 </cumulated_time>
</lo_statistics>
