0.19316E-02 0.37357E-05 0.00000E+01 10160160 0 0 81004 0.41980E+08 0.00000E+01 0.19316E-02 0.00000E+01 0.00000E+01 0
1 0.0018698 0.00016006 24.212 7.0022 0.0018698
2 0.001851 3.6123e-05 7.806 2.1071 0.001851
3 0.0019668 1.3584e-05 3.907 0.96219 0.0019668
4 0.0018194 0.00010782 16.762 2.503 0.0018194
5 0.0019042 3.4674e-05 7.2837 1.5916 0.0019042
6 0.001931 1.318e-05 3.8612 2.4304 0.001931
7 0.0020859 0.00016718 22.669 6.1575 0.0020859
8 0.0020002 5.5768e-05 11.153 3.5174 0.0020002
9 0.0019125 1.301e-05 3.8483 0.61786 0.0019125
10 0.0019648 0.00012306 17.715 6.5902 0.0019648
11 0.0018814 3.0436e-05 6.4708 1.3887 0.0018814
12 0.0019196 1.06e-05 3.1237 0.7699 0.0019196
13 0.0019506 0.00016537 23.979 5.2732 0.0019506
14 0.0019154 5.0176e-05 10.479 2.195 0.0019154
15 0.0019334 1.5591e-05 4.5616 1.3388 0.0019334
16 0.0021625 0.00021595 28.245 10.349 0.0021625
17 0.0018702 3.8326e-05 8.1974 1.312 0.0018702
18 0.0019208 1.2419e-05 3.6575 1.0013 0.0019208
19 0.0016653 9.2171e-05 15.655 2.7197 0.0016653
20 0.0019265 3.7056e-05 7.6941 1.4645 0.0019265
21 0.0019358 1.1969e-05 3.4975 0.72908 0.0019358
22 0.0019968 0.00015452 21.887 9.2201 0.0019968
23 0.0018929 2.9687e-05 6.2733 1.7667 0.0018929
24 0.0019496 9.8947e-06 2.871 0.58413 0.0019496
25 0.0019392 0.00010673 15.567 3.6401 0.0019392
26 0.0019533 4.3483e-05 8.9048 4.6706 0.0019533
27 0.001911 1.0797e-05 3.196 1.1929 0.001911
28 0.0019929 0.00017085 24.248 8.5869 0.0019929
29 0.0018819 3.0558e-05 6.4952 1.3458 0.0018819
30 0.0019231 1.2381e-05 3.6421 2.1411 0.0019231
31 0.0021361 0.00017642 23.36 11.355 0.0021361
32 0.0019361 3.0226e-05 6.2448 1.3799 0.0019361
33 0.0019405 1.0139e-05 2.9557 0.8047 0.0019405
34 0.0018078 8.8112e-05 13.786 2.2312 0.0018078
35 0.0019107 2.9545e-05 6.1852 0.91998 0.0019107
36 0.0019374 1.0654e-05 3.1108 0.92008 0.0019374
37 0.0017819 0.00012322 19.559 3.0357 0.0017819
38 0.0019266 7.11e-05 14.762 6.1614 0.0019266
39 0.0019614 1.5939e-05 4.5968 0.61532 0.0019614
40 0.0020881 0.00019762 26.768 6.1182 0.0020881
41 0.0019416 4.8416e-05 9.9746 2.048 0.0019416
42 0.0019593 1.5225e-05 4.3958 1.7079 0.0019593
43 0.0020351 0.00018282 25.409 9.6887 0.0020351
44 0.0019462 3.9871e-05 8.1948 2.1405 0.0019462
45 0.0019183 1.1677e-05 3.4434 0.49076 0.0019183
46 0.0018536 0.00011265 17.189 4.5066 0.0018536
47 0.0019016 3.5975e-05 7.5674 2.0801 0.0019016
48 0.0019266 1.1599e-05 3.4055 0.69085 0.0019266
<lo_statistics>
<cumulated_time> 294.95937200000003 </cumulated_time>
</lo_statistics>
