0.13890E-02 0.31136E-05 0.00000E+01 9825190 0 0 86976 0.62607E+08 0.00000E+01 0.13890E-02 0.00000E+01 0.00000E+01 0
1 0.0014389 0.00010487 20.613 4.6266 0.0014389
2 0.001342 2.1776e-05 6.4906 0.73677 0.001342
3 0.0013877 8.4431e-06 3.4418 0.56528 0.0013877
4 0.0011785 0.00017166 29.131 4.3749 0.0011785
5 0.0014807 6.4995e-05 12.415 1.4464 0.0014807
6 0.0013651 1.7938e-05 5.2559 0.79346 0.0013651
7 0.0014307 0.00020383 28.494 5.6541 0.0014307
8 0.0013491 4.4029e-05 9.231 0.93657 0.0013491
9 0.0013933 1.4489e-05 4.1594 0.48015 0.0013933
10 0.0012117 0.00017532 28.938 4.5299 0.0012117
11 0.0014476 7.985e-05 15.601 3.7627 0.0014476
12 0.001382 1.5761e-05 4.5617 0.70018 0.001382
13 0.0016899 0.00031698 37.514 10.152 0.0016899
14 0.001355 7.5266e-05 15.711 3.4303 0.001355
15 0.0014005 1.9961e-05 5.7013 0.9105 0.0014005
16 0.0013945 8.4138e-05 17.065 3.2651 0.0013945
17 0.0014027 2.3235e-05 6.6257 0.78948 0.0014027
18 0.0013898 8.8961e-06 3.6211 1.2797 0.0013898
19 0.0012844 0.00012923 20.123 1.8821 0.0012844
20 0.0013384 5.1326e-05 10.847 1.2055 0.0013384
21 0.0013853 1.6967e-05 4.899 0.56141 0.0013853
22 0.0013481 0.00018136 26.906 4.1811 0.0013481
23 0.0014227 6.9437e-05 13.804 1.7269 0.0014227
24 0.0013978 1.846e-05 5.2827 0.60238 0.0013978
25 0.0013318 8.0525e-05 17.101 4.454 0.0013318
26 0.0013702 2.1188e-05 6.1853 1.0551 0.0013702
27 0.0013912 7.3546e-06 2.9905 0.32402 0.0013912
28 0.0013767 6.6615e-05 13.686 2.4623 0.0013767
29 0.0014274 2.0662e-05 5.7904 0.72397 0.0014274
30 0.0013885 6.2188e-06 2.5336 0.30236 0.0013885
31 0.0013274 8.4296e-05 17.963 3.4214 0.0013274
32 0.0013795 2.7603e-05 8.0038 1.204 0.0013795
33 0.0013846 9.2254e-06 3.7691 1.3175 0.0013846
34 0.0014235 0.00011116 22.087 6.4177 0.0014235
35 0.0014094 2.8826e-05 8.1811 1.3859 0.0014094
36 0.0013922 1.2072e-05 4.9051 2.7851 0.0013922
37 0.0013659 5.9407e-05 12.302 1.9361 0.0013659
38 0.0013539 2.0435e-05 6.0376 2.0053 0.0013539
39 0.0013926 6.9168e-06 2.8097 0.78686 0.0013926
40 0.001734 0.00033455 38.587 10.285 0.001734
41 0.0014142 6.5685e-05 13.137 2.727 0.0014142
42 0.0013949 1.5517e-05 4.4496 0.5353 0.0013949
43 0.0014553 0.00011386 22.129 5.4909 0.0014553
44 0.0014298 2.6965e-05 7.5437 1.1341 0.0014298
45 0.0013905 1.1537e-05 4.6931 2.7854 0.0013905
46 0.0015318 0.00013452 24.839 8.217 0.0015318
47 0.0013857 2.443e-05 7.052 0.78481 0.0013857
48 0.0013843 9.9346e-06 4.0596 1.579 0.0013843
49 0.0013877 8.0528e-05 16.413 3.7065 0.0013877
50 0.0013702 2.0809e-05 6.0746 0.90508 0.0013702
51 0.0013945 7.4351e-06 3.0162 0.79722 0.0013945
52 0.001455 0.00011866 23.067 7.7372 0.001455
53 0.0014282 2.151e-05 6.0243 0.8444 0.0014282
54 0.0013885 6.4878e-06 2.6432 0.28188 0.0013885
55 0.0012395 4.1372e-05 9.4408 0.89724 0.0012395
56 0.0013625 2.09e-05 6.1356 1.2555 0.0013625
57 0.0013881 8.4867e-06 3.4585 1.4891 0.0013881
<lo_statistics>
<cumulated_time> 328.34083100000004 </cumulated_time>
</lo_statistics>
