0.48090E-07 0.20265E-09 0.00000E+01 310020 0 0 12681 0.26300E+12 0.00000E+01 0.48090E-07 0.00000E+01 0.00000E+01 0
1 5.294e-08 5.553e-09 14.834 9.1061e-05 5.294e-08
2 4.8102e-08 7.5924e-10 3.1568 5.4408e-06 4.8102e-08
3 4.8116e-08 2.9325e-10 1.7238 3.662e-06 4.8116e-08
4 4.5605e-08 3.3373e-09 10.349 2.2855e-05 4.5605e-08
5 4.7978e-08 1.0312e-09 4.2985 1.4806e-05 4.7978e-08
6 4.8077e-08 3.142e-10 1.8485 2.3753e-06 4.8077e-08
<lo_statistics>
<cumulated_time> 5.543476 </cumulated_time>
</lo_statistics>
