0.15829E-02 0.27381E-05 0.00000E+01 14285230 0 0 120965 0.76353E+08 0.00000E+01 0.15829E-02 0.00000E+01 0.00000E+01 0
1 0.0016978 0.00010539 17.557 5.6768 0.0016978
2 0.0015803 2.4042e-05 6.0853 0.84747 0.0015803
3 0.001593 9.0717e-06 3.2215 0.91662 0.001593
4 0.0016915 0.00014617 24.442 6.2563 0.0016915
5 0.0016133 3.7742e-05 9.3576 3.5146 0.0016133
6 0.0015847 9.328e-06 3.3298 0.32724 0.0015847
7 0.0015358 0.00010155 18.702 4.0079 0.0015358
8 0.0015598 2.8721e-05 7.3655 1.7033 0.0015598
9 0.0015932 1.5638e-05 5.5526 3.9802 0.0015932
10 0.0015261 0.00011302 20.946 3.8649 0.0015261
11 0.0015232 3.5842e-05 9.412 1.725 0.0015232
12 0.0015839 1.1935e-05 4.2628 0.72849 0.0015839
13 0.0014968 0.00011329 21.407 4.5337 0.0014968
14 0.0016144 3.5607e-05 8.8221 1.6835 0.0016144
15 0.0015942 9.9396e-06 3.5271 0.47628 0.0015942
16 0.0016255 0.00013726 23.885 8.4398 0.0016255
17 0.0015853 2.56e-05 6.4595 1.35 0.0015853
18 0.0015674 9.4209e-06 3.4001 1.8899 0.0015674
19 0.0015221 8.7736e-05 16.303 2.7368 0.0015221
20 0.0015864 3.0839e-05 7.7759 2.9957 0.0015864
21 0.0015896 8.1103e-06 2.8861 0.48203 0.0015896
22 0.0015768 0.00011145 19.992 5.535 0.0015768
23 0.0016511 0.00010491 25.415 16.358 0.0016511
24 0.0015868 8.9645e-06 3.1958 0.38258 0.0015868
25 0.0016972 0.00010599 17.663 4.115 0.0016972
26 0.0016351 3.2663e-05 7.9906 2.8079 0.0016351
27 0.0015812 7.6799e-06 2.7475 0.34633 0.0015812
28 0.0014698 9.647e-05 18.564 3.1451 0.0014698
29 0.0016206 3.474e-05 8.5747 1.9187 0.0016206
30 0.0015867 9.2897e-06 3.312 0.80675 0.0015867
31 0.0016105 0.00011363 19.956 5.6452 0.0016105
32 0.0015715 2.8526e-05 7.2609 1.1734 0.0015715
33 0.0015967 9.1092e-06 3.2272 0.37113 0.0015967
34 0.0013499 0.00019985 29.61 4.8864 0.0013499
35 0.0016136 8.9818e-05 15.744 3.6413 0.0016136
36 0.0015538 2.2199e-05 5.7149 0.70801 0.0015538
37 0.0015123 8.5918e-05 16.069 3.8787 0.0015123
38 0.0015661 2.5372e-05 6.4803 1.9512 0.0015661
39 0.0015933 9.0978e-06 3.2301 0.99763 0.0015933
40 0.0015158 9.4203e-05 17.578 4.805 0.0015158
41 0.0015832 2.7428e-05 6.9297 0.88979 0.0015832
42 0.0015748 8.5487e-06 3.0708 0.31794 0.0015748
43 0.0016199 0.00013193 23.037 7.7426 0.0016199
44 0.0016219 3.2056e-05 7.9055 1.5962 0.0016219
45 0.0015932 9.8183e-06 3.4861 0.34308 0.0015932
46 0.0016741 0.00011367 19.204 4.42 0.0016741
47 0.0016072 2.6401e-05 6.5706 0.73663 0.0016072
48 0.0015878 8.8074e-06 3.1379 0.3853 0.0015878
49 0.001493 9.03e-05 17.107 4.0652 0.001493
50 0.0015842 2.6292e-05 6.6387 0.90479 0.0015842
51 0.0015661 8.2882e-06 2.9937 0.83702 0.0015661
52 0.0015334 0.00010729 19.79 4.4794 0.0015334
53 0.0016141 2.9707e-05 7.3618 1.5321 0.0016141
54 0.0015826 8.8013e-06 3.146 0.4015 0.0015826
55 0.0015613 0.00011296 20.464 3.4764 0.0015613
56 0.0015847 3.7424e-05 9.4463 1.4901 0.0015847
57 0.0015721 1.3165e-05 4.737 2.2629 0.0015721
58 0.0013111 6.6342e-05 14.312 1.9795 0.0013111
59 0.0015917 2.9305e-05 7.3645 1.2565 0.0015917
60 0.0015825 1.0664e-05 3.8121 0.72336 0.0015825
61 0.0016658 9.5238e-05 16.171 2.7273 0.0016658
62 0.0015381 2.4872e-05 6.468 0.92039 0.0015381
63 0.0015755 1.1563e-05 4.1517 2.4236 0.0015755
64 0.0013165 0.00010818 23.242 5.3138 0.0013165
65 0.0016066 6.015e-05 14.975 5.6388 0.0016066
66 0.0015756 1.5016e-05 5.3913 1.1739 0.0015756
67 0.0017868 0.0001826 28.905 9.399 0.0017868
68 0.001546 3.0699e-05 7.9428 1.4081 0.001546
69 0.0016058 1.0821e-05 3.812 0.84468 0.0016058
<lo_statistics>
<cumulated_time> 425.777473 </cumulated_time>
</lo_statistics>
