0.38870E-07 0.54976E-09 0.00000E+01 14020 0 0 1904 0.49000E+11 0.00000E+01 0.38870E-07 0.00000E+01 0.00000E+01 0
1 3.4414e-08 3.0745e-09 2.8252 1.1817e-06 3.4414e-08
2 4.0672e-08 1.545e-09 1.6988 5.1921e-07 4.0672e-08
3 3.9012e-08 7.7653e-10 1.2589 2.8301e-07 3.9012e-08
4 3.8471e-08 4.1062e-09 3.3752 2.0635e-06 3.8471e-08
5 3.9387e-08 1.4275e-09 1.6208 4.4608e-07 3.9387e-08
6 3.8317e-08 7.5213e-10 1.2415 2.8341e-07 3.8317e-08
<lo_statistics>
<cumulated_time> 0.945036 </cumulated_time>
</lo_statistics>
